drv_age1,vh_age,vh_cyl,vh_din,pol_bonus,vh_sale_begin,vh_sale_end,vh_value,vh_speed,claim_amount,made_claim
54.0,11.0,1461.0,101.0,0.5,12.0,10.0,18950.0,179.0,0.0
69.0,7.0,1461.0,86.0,0.5,10.0,8.0,17450.0,174.0,0.0
62.0,18.0,2664.0,125.0,0.5,19.0,17.0,29713.0,155.0,0.0
44.0,11.0,3189.0,250.0,0.5,12.0,8.0,51383.0,214.0,1.0
79.0,9.0,998.0,68.0,0.5,10.0,5.0,9450.0,157.0,0.0
55.0,13.0,1199.0,75.0,0.5,15.0,11.0,10680.0,155.0,0.0
85.0,12.0,1360.0,75.0,0.5,13.0,11.0,12750.0,150.0,0.0
57.0,8.0,2231.0,136.0,0.5,10.0,6.0,25900.0,195.0,0.0
68.0,7.0,1149.0,75.0,0.5,10.0,8.0,12450.0,167.0,0.0
66.0,15.0,1998.0,109.0,0.5,17.0,12.0,21300.0,191.0,0.0
75.0,5.0,1598.0,111.0,0.5,5.0,4.0,22500.0,185.0,1.0
52.0,9.0,1298.0,87.0,0.5,10.0,6.0,13100.0,170.0,0.0
61.0,11.0,1951.0,150.0,0.5,14.0,12.0,33660.0,216.0,0.0
77.0,13.0,1598.0,108.0,0.5,16.0,15.0,15992.0,195.0,0.0
68.0,9.0,1587.0,109.0,0.5,14.0,12.0,20150.0,190.0,0.0
43.0,13.0,1896.0,131.0,0.5,15.0,11.0,26710.0,208.0,0.0
56.0,5.0,1248.0,70.0,0.5,11.0,9.0,11645.0,164.0,0.0
60.0,6.0,1461.0,66.0,0.5,6.0,5.0,15850.0,158.0,0.0
49.0,25.0,2497.0,90.0,0.5,29.0,27.0,28685.0,165.0,0.0
76.0,10.0,1868.0,70.0,0.5,13.0,10.0,14400.0,142.0,0.0
58.0,9.0,1968.0,140.0,0.5,11.0,7.0,34890.0,210.0,0.0
69.0,18.0,1171.0,60.0,0.5,23.0,19.0,10199.0,155.0,0.0
66.0,20.0,1171.0,60.0,0.5,24.0,20.0,9955.0,155.0,0.0
59.0,14.0,1997.0,109.0,0.5,14.0,13.0,22000.0,192.0,0.0
91.0,17.0,954.0,51.0,0.5,19.0,17.0,9590.0,150.0,0.0
67.0,12.0,1360.0,75.0,0.5,17.0,12.0,11950.0,170.0,0.0
52.0,5.0,1461.0,86.0,0.5,5.0,5.0,15990.0,175.0,0.0
56.0,8.0,1870.0,131.0,0.5,10.0,9.0,23750.0,200.0,0.0
31.0,20.0,1905.0,71.0,0.51,22.0,19.0,14773.0,162.0,0.0
78.0,16.0,1870.0,55.0,0.5,18.0,14.0,12764.0,135.0,0.0
55.0,10.0,1398.0,68.0,0.5,14.0,10.0,14500.0,168.0,1.0
81.0,10.0,1587.0,109.0,0.64,13.0,8.0,20300.0,193.0,0.0
74.0,12.0,1997.0,90.0,0.5,16.0,10.0,20750.0,175.0,0.0
70.0,12.0,1997.0,90.0,0.5,14.0,11.0,18100.0,179.0,0.0
61.0,9.0,1461.0,68.0,0.5,10.0,9.0,15050.0,162.0,0.0
54.0,12.0,1461.0,56.0,0.5,14.0,11.0,12319.0,155.0,0.0
53.0,6.0,1997.0,120.0,0.5,7.0,6.0,33750.0,180.0,1.0
74.0,24.0,2497.0,90.0,0.5,30.0,27.0,24719.0,174.0,0.0
70.0,16.0,1598.0,108.0,0.5,17.0,15.0,16770.0,195.0,0.0
84.0,16.0,1149.0,59.0,0.5,17.0,15.0,10962.0,160.0,0.0
80.0,6.0,1560.0,90.0,0.5,7.0,4.0,19800.0,161.0,0.0
64.0,7.0,1242.0,66.0,0.5,10.0,5.0,13490.0,155.0,0.0
49.0,8.0,1560.0,109.0,0.5,11.0,10.0,22150.0,192.0,0.0
40.0,21.0,954.0,45.0,0.5,23.0,21.0,9818.0,145.0,0.0
59.0,25.0,2068.0,60.0,0.5,26.0,20.0,19627.0,109.0,0.0
73.0,11.0,2184.0,136.0,0.5,12.0,9.0,29700.0,180.0,0.0
54.0,6.0,1242.0,70.0,0.5,7.0,5.0,9340.0,159.0,0.0
73.0,6.0,1461.0,86.0,0.5,10.0,8.0,17450.0,174.0,0.0
90.0,9.0,1461.0,86.0,0.5,9.0,8.0,18150.0,171.0,0.0
53.0,13.0,2798.0,146.0,0.5,14.0,10.0,32782.0,156.0,0.0
85.0,11.0,1124.0,60.0,0.5,15.0,12.0,11450.0,158.0,0.0
71.0,10.0,1149.0,75.0,0.5,11.0,10.0,13300.0,170.0,0.0
52.0,17.0,1998.0,130.0,0.5,18.0,18.0,22853.0,170.0,0.0
58.0,5.0,1242.0,70.0,0.5,7.0,5.0,9340.0,159.0,0.0
53.0,15.0,1390.0,96.0,0.5,16.0,15.0,15535.0,185.0,0.0
47.0,10.0,2720.0,208.0,0.8,11.0,10.0,48250.0,225.0,0.0
68.0,16.0,1587.0,90.0,0.5,17.0,15.0,12562.0,185.0,0.0
60.0,7.0,1398.0,68.0,0.5,13.0,5.0,18150.0,158.0,0.0
33.0,19.0,1905.0,93.0,0.54,22.0,19.0,18538.0,180.0,0.0
60.0,17.0,2446.0,86.0,0.5,21.0,13.0,24341.0,127.0,0.0
64.0,5.0,1390.0,73.0,0.5,5.0,4.0,10450.0,162.0,0.0
72.0,13.0,1910.0,111.0,0.5,13.0,13.0,21190.0,186.0,0.0
83.0,22.0,1124.0,60.0,0.5,24.0,21.0,10519.0,165.0,0.0
44.0,11.0,1997.0,109.0,0.5,13.0,11.0,22250.0,183.0,1.0
65.0,20.0,1686.0,60.0,0.5,22.0,19.0,12080.0,142.0,0.0
51.0,27.0,845.0,29.0,0.5,33.0,29.0,5603.0,115.0,0.0
64.0,17.0,954.0,51.0,0.5,19.0,17.0,9590.0,150.0,0.0
82.0,12.0,2179.0,134.0,0.68,16.0,11.0,32050.0,205.0,0.0
56.0,13.0,1587.0,109.0,0.5,13.0,10.0,19250.0,182.0,0.0
24.0,11.0,1240.0,81.0,0.9,12.0,10.0,13250.0,167.0,0.0
43.0,7.0,1149.0,59.0,0.5,14.0,12.0,11250.0,160.0,0.0
44.0,17.0,1299.0,60.0,0.5,19.0,18.0,10215.0,155.0,0.0
51.0,11.0,1124.0,60.0,0.5,13.0,10.0,13400.0,161.0,0.0
42.0,17.0,2835.0,125.0,0.5,21.0,17.0,30155.0,150.0,0.0
36.0,6.0,1560.0,90.0,0.5,7.0,4.0,19800.0,161.0,1.0
50.0,7.0,1560.0,109.0,0.5,11.0,7.0,22300.0,192.0,0.0
35.0,23.0,1769.0,78.0,0.54,25.0,22.0,13279.0,175.0,0.0
76.0,17.0,1598.0,75.0,0.5,17.0,16.0,15687.0,172.0,0.0
72.0,5.0,1461.0,86.0,0.5,10.0,8.0,17450.0,174.0,1.0
49.0,10.0,1968.0,140.0,0.72,12.0,6.0,32460.0,207.0,0.0
68.0,17.0,2283.0,75.0,0.5,17.0,13.0,13909.0,130.0,0.0
74.0,10.0,1997.0,90.0,0.5,16.0,10.0,16200.0,180.0,0.0
48.0,5.0,1390.0,75.0,0.5,6.0,5.0,9890.0,161.0,0.0
95.0,28.0,845.0,29.0,0.5,33.0,29.0,5603.0,115.0,0.0
41.0,16.0,2446.0,79.0,0.5,20.0,14.0,20038.0,140.0,0.0
66.0,7.0,1398.0,68.0,0.5,13.0,13.0,12900.0,158.0,1.0
73.0,10.0,1870.0,120.0,0.5,13.0,10.0,22800.0,196.0,0.0
